generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.340000,34.180000,0.682270,0.059771,0.919896
500,28.480000,26.680000,0.563718,0.080019,0.775804
1000,37.040001,20.540000,0.428432,0.095941,0.651877
1500,38.419998,16.800000,0.307143,0.105260,0.582446
2000,42.000000,15.540000,0.211068,0.103261,0.567799
2500,37.680000,14.080000,0.153409,0.106525,0.531958
3000,37.099998,13.400000,0.089552,0.100016,0.521007
3500,43.639999,12.940000,0.055641,0.108833,0.510667
4000,42.560001,12.880000,0.034161,0.109452,0.519290
4500,37.700001,12.740000,0.018838,0.102939,0.515208
5000,42.200001,12.880000,0.018634,0.097275,0.527590
