generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.340000,11.520000,0.256944,0.148781,0.407758
500,42.180000,12.580000,0.143084,0.116561,0.475599
1000,36.080000,12.700000,0.081890,0.113174,0.495339
1500,39.100000,12.740000,0.056515,0.105851,0.499332
2000,39.220000,12.460000,0.025682,0.104340,0.498445
2500,32.160000,12.220000,0.016367,0.101358,0.493039
3000,38.960000,12.680000,0.003155,0.099646,0.511818
3500,34.600000,12.080000,0.003311,0.101916,0.492788
4000,40.600000,12.380000,0.000000,0.092581,0.499166
4500,39.540000,11.720000,0.000000,0.110083,0.486264
5000,40.620000,11.700000,0.000000,0.098305,0.475841
