generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.440000,11.640000,0.264605,0.139702,0.406363
500,37.360000,12.720000,0.160377,0.119557,0.471124
1000,45.460000,13.140000,0.091324,0.109518,0.516190
1500,38.880000,13.000000,0.058462,0.110355,0.513763
2000,39.460000,12.780000,0.021909,0.088581,0.511215
2500,38.820000,12.900000,0.015504,0.095500,0.513862
3000,40.460000,12.800000,0.003125,0.090486,0.521064
3500,34.660000,11.960000,0.003344,0.090867,0.486208
4000,39.380000,12.160000,0.000000,0.103003,0.504496
4500,42.540000,11.920000,0.000000,0.115473,0.494748
5000,35.920000,12.060000,0.000000,0.105618,0.496728
