generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.740000,11.700000,0.208547,0.139737,0.437379
500,34.700000,12.580000,0.143084,0.117385,0.474607
1000,34.440000,12.640000,0.072785,0.104074,0.507063
1500,41.720000,12.100000,0.052893,0.108434,0.482787
2000,35.740000,12.700000,0.025197,0.103162,0.508528
2500,34.920000,12.440000,0.019293,0.103243,0.498140
3000,33.760000,12.400000,0.012903,0.105626,0.496283
3500,32.740000,12.440000,0.006431,0.102259,0.503581
4000,35.240000,12.240000,0.000000,0.104962,0.499898
4500,33.540000,12.400000,0.000000,0.099083,0.503952
5000,39.060000,12.420000,0.000000,0.093070,0.505832
