generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.180000,11.860000,0.249578,0.136823,0.415367
500,33.860000,12.920000,0.139319,0.117620,0.493293
1000,42.260000,12.860000,0.074650,0.106049,0.507600
1500,35.060000,12.700000,0.040945,0.104449,0.502323
2000,40.820000,12.560000,0.028662,0.106494,0.510400
2500,41.960000,12.940000,0.024730,0.106595,0.525663
3000,35.740000,12.560000,0.012739,0.104605,0.510140
3500,34.180000,12.200000,0.009836,0.112060,0.490189
4000,32.020000,12.300000,0.003252,0.105930,0.490750
4500,33.000000,11.900000,0.003361,0.104610,0.492023
5000,39.760000,11.700000,0.000000,0.106196,0.482159
