generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.280000,11.860000,0.209106,0.136495,0.430709
500,42.020000,12.280000,0.123779,0.122830,0.469852
1000,43.320000,11.980000,0.073456,0.118451,0.468245
1500,39.420000,12.620000,0.053883,0.101543,0.498166
2000,39.100000,12.580000,0.038156,0.105170,0.497509
2500,39.320000,11.640000,0.020619,0.098960,0.472152
3000,36.980000,11.720000,0.013652,0.117931,0.475157
3500,35.840000,12.600000,0.006349,0.095147,0.507522
4000,35.060000,12.000000,0.006667,0.106063,0.493379
4500,48.820000,11.940000,0.003350,0.105163,0.479455
5000,39.880000,12.660000,0.003160,0.098435,0.513743
