generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.680000,12.220000,0.265139,0.143658,0.432410
500,43.320000,12.900000,0.127132,0.120240,0.501397
1000,36.000000,13.420000,0.065574,0.108961,0.534351
1500,40.920000,13.280000,0.039157,0.094434,0.527186
2000,44.180000,12.800000,0.015625,0.099875,0.509014
2500,45.220000,12.640000,0.012658,0.104324,0.513535
3000,42.900000,12.180000,0.006568,0.102501,0.489864
3500,40.920000,12.480000,0.003205,0.096418,0.511177
4000,45.260000,12.420000,0.003221,0.097335,0.504658
4500,37.640000,12.040000,0.003322,0.108201,0.487165
5000,44.900000,12.580000,0.003180,0.103057,0.512574
