generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.020000,11.780000,0.251273,0.135274,0.415096
500,38.280000,12.620000,0.139461,0.117386,0.479096
1000,37.400000,12.560000,0.085987,0.116269,0.490055
1500,44.340000,12.440000,0.051447,0.104210,0.492547
2000,33.880000,12.740000,0.028257,0.099305,0.508033
2500,38.980000,12.380000,0.022617,0.086177,0.509101
3000,35.920000,11.940000,0.013400,0.096163,0.485383
3500,38.280000,12.520000,0.006390,0.098190,0.504145
4000,29.480000,12.540000,0.003190,0.111636,0.509427
4500,37.560000,12.320000,0.000000,0.103808,0.502087
5000,38.980000,12.120000,0.000000,0.109977,0.490346
