generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.940000,11.320000,0.208481,0.142309,0.412246
500,47.440000,12.200000,0.127869,0.129289,0.463043
1000,39.160000,12.100000,0.059504,0.116354,0.476694
1500,36.660000,12.040000,0.033223,0.110337,0.475516
2000,38.720000,12.260000,0.013051,0.104749,0.496018
2500,37.000000,12.240000,0.009804,0.103717,0.495220
3000,33.840000,11.900000,0.003361,0.110783,0.491573
3500,39.400000,11.760000,0.000000,0.093224,0.473392
4000,31.440000,12.060000,0.000000,0.102870,0.482537
4500,41.380000,12.460000,0.000000,0.107969,0.505745
5000,41.640000,12.260000,0.000000,0.103043,0.499322
