generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.800000,12.480000,0.285256,0.137324,0.423184
500,32.240000,12.680000,0.173502,0.124371,0.464653
1000,31.260000,12.600000,0.095238,0.118013,0.485903
1500,38.700000,12.760000,0.050157,0.105349,0.508861
2000,32.240000,13.000000,0.036923,0.109005,0.525028
2500,39.080000,12.440000,0.025723,0.099377,0.509075
3000,38.200000,12.420000,0.016103,0.102986,0.506211
3500,31.820000,12.120000,0.016502,0.107883,0.493735
4000,38.200000,12.860000,0.009331,0.099012,0.527609
4500,33.780000,12.220000,0.006547,0.085294,0.503864
5000,37.740000,12.440000,0.000000,0.096927,0.498078
