generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.980000,11.460000,0.212914,0.131065,0.402135
500,39.980000,12.600000,0.120635,0.119457,0.474909
1000,40.100000,13.240000,0.078550,0.111567,0.517980
1500,38.180000,12.820000,0.053042,0.114173,0.511974
2000,43.220000,12.520000,0.038339,0.111667,0.497957
2500,39.940000,12.180000,0.032841,0.101868,0.487471
3000,34.680000,12.780000,0.025039,0.098005,0.511177
3500,40.820000,12.520000,0.022364,0.097780,0.495899
4000,39.660000,12.380000,0.016155,0.098383,0.491117
4500,40.640000,12.500000,0.006400,0.094109,0.500761
5000,40.540000,12.220000,0.003273,0.102069,0.496329
