generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.380000,11.640000,0.243986,0.146689,0.429699
500,41.120000,12.680000,0.157729,0.125619,0.476294
1000,47.340000,13.040000,0.082822,0.108772,0.504861
1500,35.360000,13.100000,0.042748,0.104093,0.519833
2000,39.000000,12.460000,0.028892,0.108133,0.502411
2500,40.880000,12.220000,0.022913,0.104201,0.491146
3000,36.420000,12.100000,0.013223,0.101432,0.480638
3500,35.320000,12.220000,0.006547,0.104809,0.497032
4000,40.700000,12.460000,0.003210,0.093006,0.506203
4500,38.860000,11.940000,0.000000,0.111007,0.482451
5000,31.320000,12.540000,0.000000,0.092030,0.516167
