generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.520000,10.980000,0.265938,0.158049,0.397562
500,43.280000,12.980000,0.138675,0.112161,0.494335
1000,48.800000,12.220000,0.094926,0.121939,0.471005
1500,34.220000,12.580000,0.073132,0.112720,0.479679
2000,38.320000,12.820000,0.049922,0.102247,0.508265
2500,42.100000,12.020000,0.033278,0.108672,0.475400
3000,39.680000,12.000000,0.023333,0.105510,0.485900
3500,33.760000,12.300000,0.016260,0.095320,0.495488
4000,42.620000,12.340000,0.003241,0.087631,0.500671
4500,40.480000,12.020000,0.003328,0.083202,0.488289
5000,44.720000,12.380000,0.000000,0.108216,0.508570
