generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.140000,11.660000,0.243568,0.135009,0.420910
500,42.640000,12.340000,0.106969,0.112857,0.468243
1000,35.300000,12.620000,0.060222,0.111223,0.500273
1500,36.860000,13.360000,0.035928,0.100180,0.530097
2000,34.640000,12.880000,0.018634,0.097755,0.514614
2500,35.540000,12.740000,0.003140,0.099477,0.522372
3000,39.700000,12.280000,0.000000,0.103554,0.500809
3500,38.720000,12.240000,0.000000,0.103376,0.499795
4000,35.340000,11.880000,0.000000,0.117243,0.482671
4500,33.660000,12.240000,0.000000,0.094385,0.503593
5000,39.920000,12.080000,0.000000,0.093413,0.492165
