generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.840000,12.000000,0.196667,0.140176,0.454782
500,39.280000,12.400000,0.103226,0.111331,0.482756
1000,46.720000,12.900000,0.074419,0.109898,0.501497
1500,43.480000,12.420000,0.054750,0.106906,0.488867
2000,38.040000,11.800000,0.027119,0.104562,0.475321
2500,35.500000,11.820000,0.013536,0.103265,0.480186
3000,40.000000,12.420000,0.006441,0.101912,0.503142
3500,47.180000,12.540000,0.000000,0.106137,0.520124
4000,40.780000,11.980000,0.000000,0.090656,0.492814
4500,40.740000,12.780000,0.000000,0.098719,0.519252
5000,42.380000,12.140000,0.000000,0.114086,0.490491
