generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.080000,11.920000,0.265101,0.145620,0.420092
500,36.580000,12.920000,0.139319,0.114866,0.484922
1000,40.440000,13.120000,0.073171,0.095554,0.513871
1500,38.700000,12.600000,0.041270,0.100204,0.501176
2000,38.220000,12.720000,0.031447,0.096316,0.513480
2500,34.940000,12.620000,0.019017,0.106900,0.505773
3000,39.800000,12.560000,0.006369,0.096518,0.510788
3500,39.760000,12.120000,0.003300,0.104121,0.487626
4000,42.620000,11.700000,0.003419,0.076109,0.485124
4500,34.400000,12.200000,0.003279,0.096005,0.494125
5000,31.820000,12.540000,0.003190,0.104982,0.508701
