generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.000000,12.100000,0.284298,0.142740,0.429992
500,36.280000,12.960000,0.145062,0.112686,0.492824
1000,34.000000,13.220000,0.081694,0.116928,0.511858
1500,34.320000,12.900000,0.049612,0.103303,0.513031
2000,41.220000,12.860000,0.024883,0.101571,0.512288
2500,32.500000,12.320000,0.019481,0.083874,0.502626
3000,38.760000,12.400000,0.006452,0.108620,0.502608
3500,35.320000,12.680000,0.003155,0.102219,0.511610
4000,38.020000,12.140000,0.003295,0.086860,0.494869
4500,40.860000,11.960000,0.003344,0.111053,0.487159
5000,39.560000,12.000000,0.000000,0.106483,0.487103
