generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.660000,11.720000,0.225256,0.139645,0.427925
500,41.100000,12.560000,0.136943,0.124049,0.480403
1000,43.660000,12.420000,0.090177,0.113236,0.483506
1500,40.740000,12.920000,0.065015,0.096556,0.518610
2000,39.820000,12.900000,0.034109,0.102072,0.517995
2500,39.240000,12.640000,0.025316,0.095419,0.513827
3000,36.420000,12.180000,0.019704,0.109798,0.494941
3500,40.600000,12.820000,0.018721,0.099401,0.521583
4000,40.460000,12.960000,0.015432,0.101091,0.509430
4500,38.940000,12.560000,0.015924,0.101751,0.496523
5000,45.360000,12.120000,0.009901,0.109808,0.485596
