generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.620000,11.000000,0.214545,0.148021,0.401280
500,40.680000,11.660000,0.102916,0.115448,0.446920
1000,42.380000,12.320000,0.077922,0.108563,0.482326
1500,41.840000,12.400000,0.048387,0.105059,0.494455
2000,43.740000,12.960000,0.037037,0.101851,0.515092
2500,42.760000,12.020000,0.023295,0.106643,0.481768
3000,41.160000,12.260000,0.006525,0.095680,0.480782
3500,43.260000,12.340000,0.003241,0.099560,0.497195
4000,40.060000,12.440000,0.000000,0.101207,0.501519
4500,45.500000,12.260000,0.000000,0.103674,0.491425
5000,39.640000,12.540000,0.000000,0.092182,0.511068
