generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.580000,11.360000,0.242958,0.152895,0.408586
500,39.020000,12.080000,0.142384,0.129362,0.450830
1000,37.100000,12.460000,0.070626,0.121385,0.492842
1500,40.220000,11.960000,0.046823,0.107654,0.478134
2000,39.020000,12.320000,0.025974,0.108003,0.499139
2500,37.240000,12.180000,0.019704,0.096571,0.486860
3000,34.820000,12.080000,0.009934,0.101288,0.486676
3500,43.560000,11.960000,0.003344,0.108233,0.498226
4000,36.940000,11.620000,0.003442,0.110542,0.462366
4500,40.380000,12.080000,0.000000,0.106441,0.484706
5000,44.980000,11.620000,0.000000,0.112793,0.469510
