generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.180000,11.820000,0.230118,0.134873,0.418136
500,37.000000,13.260000,0.132730,0.112843,0.493416
1000,30.980000,13.040000,0.082822,0.109791,0.509055
1500,33.600000,12.580000,0.054054,0.111420,0.503804
2000,35.900000,12.960000,0.033951,0.094870,0.515826
2500,42.220000,13.200000,0.024242,0.096387,0.522826
3000,37.260000,12.540000,0.015949,0.113160,0.507857
3500,32.740000,11.700000,0.013675,0.114005,0.476053
4000,36.440000,11.920000,0.006711,0.102781,0.487376
4500,37.900000,11.840000,0.000000,0.112515,0.483151
5000,32.240000,11.240000,0.000000,0.088876,0.462186
