generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.200000,11.540000,0.232236,0.143056,0.426311
500,42.060000,12.680000,0.126183,0.111824,0.489444
1000,45.640000,13.100000,0.085496,0.106972,0.521180
1500,39.460000,12.920000,0.055728,0.102147,0.500389
2000,37.240000,12.580000,0.022258,0.101500,0.489950
2500,35.620000,12.840000,0.021807,0.105326,0.519380
3000,41.300000,12.340000,0.022690,0.106448,0.494367
3500,42.800000,12.320000,0.019481,0.109465,0.498796
4000,43.540000,12.460000,0.012841,0.094434,0.499499
4500,37.780000,12.540000,0.006380,0.092535,0.512100
5000,40.600000,12.800000,0.003125,0.097626,0.523818
