generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.640000,11.280000,0.219858,0.142514,0.403758
500,39.480000,12.400000,0.100000,0.114731,0.469327
1000,38.320000,12.200000,0.068852,0.122654,0.482336
1500,38.160000,12.540000,0.031898,0.095731,0.501443
2000,42.640000,12.640000,0.022152,0.102725,0.504425
2500,36.700000,12.320000,0.006494,0.080227,0.512416
3000,37.100000,12.560000,0.006369,0.092576,0.509949
3500,39.040000,12.560000,0.003185,0.107876,0.510630
4000,42.180000,12.040000,0.003322,0.111592,0.482322
4500,43.220000,12.200000,0.000000,0.108586,0.493958
5000,41.140000,12.100000,0.000000,0.087786,0.481507
