generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.880000,11.900000,0.258824,0.143895,0.430838
500,34.740000,12.800000,0.162500,0.121127,0.484920
1000,36.800000,13.380000,0.074738,0.105973,0.534966
1500,41.820000,12.480000,0.038462,0.101222,0.492528
2000,37.900000,12.500000,0.022400,0.095598,0.506048
2500,32.560000,12.640000,0.012658,0.086946,0.514513
3000,44.340000,12.520000,0.009585,0.107063,0.506622
3500,44.400000,12.940000,0.009274,0.088448,0.525661
4000,33.920000,12.680000,0.000000,0.097970,0.520957
4500,39.020000,12.600000,0.000000,0.086882,0.516537
5000,33.260000,12.640000,0.000000,0.095803,0.512219
