generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.340000,11.700000,0.239316,0.140415,0.411377
500,34.020000,12.620000,0.110935,0.115090,0.485950
1000,44.960000,13.340000,0.062969,0.100804,0.534294
1500,39.160000,12.520000,0.041534,0.102633,0.495512
2000,43.160000,12.400000,0.029032,0.108395,0.498324
2500,41.660000,12.320000,0.025974,0.115419,0.505296
3000,42.220000,12.220000,0.019640,0.105597,0.506082
3500,42.160000,12.440000,0.016077,0.101830,0.492619
4000,37.940000,11.880000,0.010101,0.108434,0.471804
4500,41.260000,12.360000,0.006472,0.109230,0.498612
5000,38.080000,11.820000,0.003384,0.094749,0.483963
