generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.820000,11.800000,0.233898,0.142196,0.428006
500,40.560000,12.140000,0.118616,0.115553,0.460288
1000,46.940000,12.940000,0.077280,0.104868,0.509939
1500,38.500000,12.540000,0.041467,0.103387,0.496463
2000,47.640000,12.300000,0.013008,0.110150,0.495470
2500,43.400000,12.440000,0.009646,0.112341,0.502339
3000,39.920000,12.080000,0.003311,0.104868,0.485030
3500,39.840000,12.400000,0.000000,0.078974,0.512108
4000,41.940000,12.360000,0.000000,0.107455,0.502669
4500,40.260000,12.060000,0.000000,0.094153,0.492559
5000,34.060000,11.580000,0.000000,0.108210,0.470638
