generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.780000,11.600000,0.237931,0.147903,0.418110
500,35.440000,13.180000,0.118361,0.113414,0.504467
1000,42.800000,13.140000,0.076104,0.106963,0.518896
1500,42.640000,13.080000,0.061162,0.105910,0.515916
2000,35.340000,12.900000,0.034109,0.097250,0.512650
2500,43.980000,13.100000,0.015267,0.094384,0.540469
3000,44.560000,12.660000,0.012638,0.100261,0.514264
3500,35.700000,12.280000,0.006515,0.098594,0.495790
4000,43.160000,12.180000,0.006568,0.105024,0.495146
4500,37.400000,11.940000,0.003350,0.103558,0.493198
5000,42.120000,12.020000,0.003328,0.116023,0.488759
