generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.120000,11.660000,0.277873,0.147276,0.412975
500,40.640000,12.960000,0.141975,0.118416,0.489336
1000,38.200000,12.860000,0.102644,0.111272,0.496068
1500,39.500000,12.760000,0.065831,0.101474,0.492694
2000,41.320000,12.960000,0.030864,0.103087,0.521534
2500,39.080000,12.340000,0.025932,0.106084,0.495089
3000,40.600000,12.320000,0.016234,0.097762,0.509438
3500,45.740000,12.380000,0.009693,0.097362,0.497780
4000,40.260000,12.160000,0.009868,0.108810,0.484970
4500,36.880000,12.140000,0.006590,0.102322,0.491484
5000,40.540000,12.060000,0.003317,0.109762,0.487223
