generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.160000,11.580000,0.262522,0.141152,0.405315
500,35.220000,12.740000,0.135008,0.108894,0.480035
1000,38.600000,12.880000,0.090062,0.113729,0.498712
1500,45.180000,12.540000,0.057416,0.115269,0.490612
2000,38.860000,12.020000,0.039933,0.118373,0.479850
2500,43.580000,12.840000,0.024922,0.102737,0.514923
3000,36.980000,12.640000,0.018987,0.096296,0.510364
3500,37.880000,12.120000,0.009901,0.111283,0.488726
4000,43.460000,12.260000,0.006525,0.108605,0.502876
4500,39.760000,12.100000,0.006612,0.107704,0.485762
5000,41.960000,12.160000,0.006579,0.101669,0.488314
