generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.860000,11.780000,0.234295,0.139483,0.420487
500,40.160000,12.920000,0.114551,0.118664,0.493511
1000,35.620000,12.720000,0.072327,0.105461,0.497454
1500,36.200000,12.740000,0.056515,0.109058,0.518083
2000,36.320000,12.520000,0.025559,0.100278,0.501141
2500,38.600000,12.300000,0.009756,0.111173,0.502257
3000,42.780000,11.800000,0.006780,0.100942,0.478280
3500,37.380000,11.900000,0.000000,0.095348,0.488648
4000,31.400000,11.820000,0.000000,0.112185,0.478162
4500,35.360000,12.260000,0.000000,0.105367,0.493854
5000,34.280000,12.280000,0.000000,0.106910,0.498569
