generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.040000,11.860000,0.212479,0.140013,0.430485
500,36.700000,12.540000,0.105263,0.115073,0.482542
1000,41.140000,12.660000,0.069510,0.116411,0.494363
1500,39.660000,12.720000,0.028302,0.094210,0.508736
2000,32.540000,12.180000,0.022989,0.109632,0.476438
2500,38.700000,12.500000,0.012800,0.100378,0.509081
3000,42.980000,12.060000,0.006633,0.106929,0.485856
3500,48.680000,12.640000,0.003165,0.079453,0.519694
4000,41.580000,13.300000,0.000000,0.099247,0.538846
4500,41.260000,12.700000,0.000000,0.084510,0.521542
5000,45.340000,11.820000,0.000000,0.106108,0.477762
