generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.120000,11.840000,0.246622,0.138726,0.430431
500,40.000000,12.880000,0.149068,0.122291,0.480710
1000,42.900000,13.220000,0.090772,0.102705,0.522962
1500,41.880000,12.940000,0.061824,0.098395,0.509170
2000,39.560000,13.040000,0.027607,0.094726,0.525928
2500,39.420000,12.680000,0.015773,0.098218,0.509857
3000,44.100000,13.200000,0.009091,0.092509,0.534794
3500,40.040000,12.660000,0.006319,0.101503,0.512336
4000,44.900000,12.420000,0.003221,0.098829,0.508744
4500,39.460000,12.340000,0.003241,0.101144,0.506121
5000,43.240000,12.100000,0.000000,0.105919,0.489399
