generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.680000,12.340000,0.239870,0.127852,0.429989
500,33.380000,13.120000,0.137195,0.120797,0.507298
1000,37.360000,12.860000,0.077760,0.107526,0.495524
1500,37.740000,12.820000,0.043682,0.101406,0.512874
2000,45.940000,12.500000,0.032000,0.107145,0.501890
2500,40.100000,12.300000,0.026016,0.104347,0.491408
3000,42.240000,12.400000,0.019355,0.095620,0.507860
3500,44.240000,12.040000,0.013289,0.095467,0.484271
4000,43.480000,12.420000,0.009662,0.105299,0.496496
4500,36.640000,11.940000,0.003350,0.112186,0.487152
5000,36.480000,12.000000,0.000000,0.076557,0.498486
