generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.560000,11.920000,0.244966,0.137687,0.421862
500,32.100000,12.820000,0.140406,0.121596,0.485070
1000,34.140000,13.160000,0.072948,0.106369,0.524359
1500,38.260000,13.000000,0.040000,0.105721,0.522530
2000,44.960000,12.220000,0.029460,0.102757,0.482079
2500,42.900000,12.280000,0.016287,0.119042,0.495986
3000,37.080000,12.600000,0.009524,0.099127,0.507023
3500,37.080000,12.100000,0.006612,0.102871,0.501953
4000,38.920000,12.140000,0.000000,0.102068,0.498235
4500,39.260000,11.860000,0.000000,0.086119,0.501113
5000,34.900000,11.780000,0.000000,0.109764,0.478836
