generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.720000,11.380000,0.242531,0.141391,0.407051
500,35.040000,13.080000,0.149847,0.120387,0.497257
1000,45.640000,12.840000,0.096573,0.112583,0.495684
1500,33.240000,12.980000,0.049307,0.104830,0.513914
2000,41.940000,13.280000,0.027108,0.099274,0.531358
2500,45.100000,12.780000,0.018779,0.099134,0.521009
3000,31.080000,12.200000,0.006557,0.094497,0.496373
3500,35.620000,12.000000,0.003333,0.099110,0.489163
4000,43.120000,12.560000,0.003185,0.108142,0.505968
4500,36.280000,12.640000,0.000000,0.095687,0.511543
5000,37.280000,11.920000,0.000000,0.094496,0.483427
