generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.020000,11.780000,0.210526,0.132863,0.421004
500,33.820000,11.820000,0.118443,0.133579,0.454493
1000,34.920000,12.460000,0.080257,0.112987,0.479147
1500,41.200000,12.840000,0.049844,0.103346,0.518244
2000,42.480000,12.960000,0.027778,0.100379,0.521584
2500,40.700000,12.480000,0.019231,0.104432,0.492447
3000,35.180000,12.440000,0.006431,0.103428,0.499633
3500,43.560000,11.980000,0.003339,0.107158,0.490137
4000,34.440000,11.980000,0.003339,0.100503,0.490438
4500,40.000000,11.900000,0.000000,0.106379,0.488412
5000,44.800000,12.480000,0.000000,0.108499,0.509907
