generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.380000,12.020000,0.236273,0.133071,0.434708
500,42.020000,12.500000,0.131200,0.121148,0.472042
1000,44.840000,12.700000,0.062992,0.107054,0.499459
1500,40.760000,12.820000,0.043682,0.105959,0.509077
2000,39.300000,12.300000,0.029268,0.104261,0.495665
2500,36.200000,11.940000,0.016750,0.106247,0.484210
3000,34.900000,12.200000,0.009836,0.111705,0.500173
3500,39.840000,12.760000,0.006270,0.110567,0.519860
4000,42.040000,12.580000,0.006359,0.097882,0.508650
4500,40.960000,12.540000,0.003190,0.096256,0.518246
5000,34.000000,12.300000,0.003252,0.098408,0.504432
