generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.160000,11.540000,0.211438,0.140428,0.428531
500,40.660000,12.760000,0.100313,0.111719,0.484933
1000,42.100000,12.680000,0.056782,0.106244,0.507192
1500,44.960000,12.420000,0.025765,0.106663,0.497380
2000,40.060000,12.800000,0.021875,0.102130,0.522244
2500,31.360000,12.620000,0.015848,0.097572,0.523197
3000,38.580000,11.980000,0.010017,0.100879,0.488658
3500,46.020000,12.060000,0.006633,0.111726,0.488367
4000,36.460000,11.940000,0.003350,0.105355,0.482504
4500,40.700000,12.220000,0.003273,0.108452,0.493535
5000,39.620000,12.400000,0.003226,0.094970,0.501669
