generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.660000,12.080000,0.231788,0.134011,0.439694
500,38.900000,12.960000,0.129630,0.119250,0.500900
1000,34.140000,13.060000,0.073507,0.107507,0.511127
1500,38.660000,13.400000,0.047761,0.102642,0.531278
2000,39.820000,12.880000,0.031056,0.099108,0.525370
2500,37.400000,12.820000,0.024961,0.096092,0.504949
3000,36.600000,12.540000,0.015949,0.078001,0.506678
3500,33.380000,11.660000,0.010292,0.100534,0.475635
4000,35.940000,12.200000,0.006557,0.102854,0.495337
4500,34.500000,11.780000,0.003396,0.119189,0.475415
5000,38.600000,12.220000,0.000000,0.107986,0.499041
