generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.540000,12.340000,0.278768,0.142616,0.433427
500,34.420000,13.280000,0.162651,0.111186,0.492845
1000,37.220000,13.480000,0.100890,0.107380,0.524368
1500,38.860000,13.080000,0.045872,0.109538,0.523395
2000,43.220000,12.300000,0.029268,0.108472,0.489856
2500,39.300000,12.120000,0.013201,0.106019,0.493834
3000,40.900000,12.320000,0.006494,0.101784,0.501595
3500,35.640000,12.800000,0.003125,0.094642,0.520906
4000,40.880000,12.620000,0.000000,0.101798,0.500582
4500,43.940000,12.580000,0.000000,0.101197,0.509163
5000,43.320000,12.420000,0.000000,0.106469,0.505856
