generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.160000,11.020000,0.246824,0.148254,0.392505
500,35.520000,12.620000,0.126783,0.117333,0.480800
1000,35.260000,12.680000,0.082019,0.108662,0.497659
1500,30.880000,12.860000,0.055988,0.108424,0.508993
2000,35.180000,12.760000,0.037618,0.105469,0.505618
2500,45.700000,12.320000,0.022727,0.119572,0.502438
3000,37.120000,12.380000,0.019386,0.107084,0.503424
3500,36.120000,12.340000,0.012966,0.102754,0.490064
4000,44.320000,12.100000,0.013223,0.107834,0.496966
4500,43.360000,12.160000,0.006579,0.097858,0.496530
5000,35.920000,12.140000,0.003295,0.101498,0.492865
