generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.160000,11.880000,0.249158,0.140701,0.413222
500,40.220000,12.620000,0.142631,0.123410,0.484458
1000,34.000000,12.500000,0.089600,0.108849,0.490110
1500,37.020000,12.380000,0.054927,0.109865,0.489342
2000,38.320000,12.660000,0.031596,0.107718,0.510453
2500,40.420000,12.120000,0.013201,0.105770,0.497690
3000,41.300000,12.620000,0.006339,0.094295,0.511527
3500,36.440000,12.020000,0.003328,0.095882,0.487814
4000,40.700000,12.060000,0.000000,0.107056,0.492773
4500,36.980000,12.500000,0.000000,0.094504,0.507716
5000,37.940000,12.380000,0.000000,0.097376,0.496723
