generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.660000,12.860000,0.270607,0.124437,0.451623
500,42.800000,13.320000,0.147147,0.119446,0.507417
1000,36.980000,12.880000,0.090062,0.111190,0.509186
1500,41.080000,13.000000,0.049231,0.105736,0.515044
2000,31.560000,12.280000,0.026059,0.101559,0.494647
2500,35.620000,12.300000,0.016260,0.105154,0.501364
3000,38.700000,12.540000,0.009569,0.090305,0.507735
3500,31.020000,12.540000,0.009569,0.097552,0.509397
4000,41.760000,12.580000,0.009539,0.087971,0.530035
4500,41.640000,12.460000,0.003210,0.101519,0.503700
5000,39.080000,12.360000,0.000000,0.105880,0.512122
