generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.140000,11.600000,0.224138,0.143337,0.415313
500,38.760000,12.360000,0.119741,0.122248,0.472231
1000,38.520000,12.440000,0.064309,0.111614,0.492270
1500,35.200000,12.540000,0.035088,0.105496,0.507661
2000,40.120000,12.280000,0.019544,0.105613,0.498307
2500,38.460000,11.800000,0.006780,0.104780,0.473591
3000,33.240000,12.460000,0.003210,0.106669,0.503714
3500,43.940000,12.820000,0.003120,0.079911,0.520910
4000,44.940000,12.120000,0.000000,0.105950,0.495943
4500,38.300000,12.380000,0.000000,0.090085,0.506046
5000,41.380000,12.440000,0.000000,0.104888,0.506537
