generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.160000,11.440000,0.206294,0.140302,0.409157
500,45.000000,12.180000,0.088670,0.114961,0.475281
1000,32.920000,11.800000,0.054237,0.114869,0.469314
1500,41.200000,12.420000,0.041868,0.113750,0.497378
2000,40.260000,12.400000,0.009677,0.096610,0.508234
2500,36.020000,12.160000,0.006579,0.105746,0.492285
3000,47.300000,12.040000,0.006645,0.084197,0.485842
3500,44.560000,12.000000,0.006667,0.106812,0.490602
4000,44.120000,11.380000,0.003515,0.112507,0.470174
4500,36.820000,11.640000,0.003436,0.105356,0.460942
5000,45.100000,11.840000,0.003378,0.107856,0.488403
