generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.240000,12.440000,0.276527,0.130526,0.427692
500,36.520000,13.280000,0.153614,0.114534,0.497817
1000,36.080000,13.020000,0.110599,0.109562,0.500979
1500,41.800000,13.240000,0.072508,0.100285,0.517274
2000,39.460000,12.440000,0.038585,0.110117,0.496793
2500,42.240000,12.380000,0.019386,0.101812,0.499593
3000,42.240000,12.760000,0.012539,0.098148,0.517759
3500,39.140000,12.440000,0.009646,0.096731,0.503246
4000,41.800000,12.300000,0.003252,0.097224,0.489954
4500,36.920000,12.020000,0.000000,0.075516,0.496632
5000,46.560000,12.260000,0.000000,0.097811,0.502001
