generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.800000,11.800000,0.223729,0.137577,0.424858
500,33.600000,12.260000,0.123980,0.121076,0.462381
1000,35.400000,12.780000,0.078247,0.106384,0.491261
1500,34.300000,12.760000,0.056426,0.101516,0.505090
2000,44.020000,12.420000,0.032206,0.113345,0.499726
2500,46.000000,12.060000,0.016584,0.083901,0.504266
3000,39.180000,12.220000,0.013093,0.110339,0.498090
3500,30.480000,12.340000,0.006483,0.101541,0.506750
4000,39.020000,12.000000,0.006667,0.110321,0.488587
4500,34.500000,12.080000,0.000000,0.101616,0.490963
5000,40.860000,11.560000,0.000000,0.109766,0.468915
