generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.440000,11.800000,0.244068,0.136603,0.417538
500,41.400000,12.940000,0.160742,0.118028,0.487541
1000,43.500000,12.320000,0.107143,0.116992,0.470367
1500,38.380000,12.360000,0.055016,0.097954,0.490389
2000,35.900000,12.120000,0.039604,0.103869,0.478886
2500,35.980000,12.700000,0.025197,0.093468,0.514252
3000,45.040000,12.260000,0.022838,0.110231,0.492803
3500,37.900000,12.640000,0.009494,0.092275,0.512101
4000,41.260000,12.840000,0.006231,0.090587,0.514522
4500,36.980000,12.380000,0.006462,0.096700,0.507893
5000,40.260000,12.760000,0.003135,0.098342,0.516994
