generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.020000,11.340000,0.218695,0.147503,0.408116
500,38.120000,12.480000,0.112179,0.108694,0.476011
1000,33.380000,12.780000,0.062598,0.103665,0.497427
1500,38.920000,13.140000,0.051750,0.107410,0.531716
2000,42.400000,12.680000,0.034700,0.094315,0.505213
2500,43.780000,12.320000,0.022727,0.105286,0.495794
3000,39.240000,12.300000,0.019512,0.102015,0.492578
3500,34.220000,13.080000,0.006116,0.093290,0.540675
4000,41.580000,12.940000,0.006182,0.094919,0.535747
4500,41.960000,12.800000,0.006250,0.095841,0.518173
5000,39.600000,12.620000,0.000000,0.100842,0.508865
