generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.720000,11.940000,0.224456,0.143229,0.441487
500,40.240000,12.360000,0.132686,0.122115,0.480871
1000,39.280000,12.480000,0.083333,0.114449,0.495403
1500,42.160000,12.480000,0.041667,0.106520,0.491138
2000,40.660000,12.700000,0.028346,0.107584,0.507927
2500,46.620000,12.520000,0.012780,0.106739,0.519635
3000,35.560000,12.960000,0.012346,0.097683,0.523019
3500,38.580000,13.200000,0.006061,0.097722,0.541177
4000,42.260000,12.300000,0.006504,0.100305,0.502834
4500,34.900000,12.940000,0.003091,0.096152,0.534104
5000,35.260000,12.840000,0.003115,0.098085,0.525486
