generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.360000,11.900000,0.215126,0.133403,0.424303
500,44.080000,12.860000,0.124417,0.103852,0.484367
1000,40.180000,12.600000,0.069841,0.117605,0.486661
1500,44.740000,12.440000,0.048232,0.109233,0.488111
2000,42.500000,11.960000,0.026756,0.114978,0.483254
2500,39.780000,12.200000,0.013115,0.087028,0.494350
3000,39.040000,12.300000,0.009756,0.096814,0.491473
3500,39.460000,12.560000,0.006369,0.099597,0.500460
4000,32.720000,12.600000,0.003175,0.074267,0.518852
4500,38.280000,12.740000,0.003140,0.077878,0.516302
5000,36.560000,12.200000,0.003279,0.106604,0.490185
