generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.340000,11.620000,0.282272,0.141989,0.406556
500,37.460000,12.880000,0.152174,0.116461,0.483934
1000,40.160000,12.620000,0.088748,0.124669,0.491109
1500,43.220000,13.200000,0.051515,0.094377,0.521304
2000,45.840000,12.580000,0.031797,0.099728,0.506444
2500,39.380000,12.840000,0.021807,0.104867,0.518234
3000,42.960000,12.660000,0.012638,0.096766,0.511808
3500,43.220000,12.320000,0.006494,0.098231,0.493622
4000,37.680000,12.360000,0.000000,0.098529,0.500067
4500,41.040000,13.200000,0.000000,0.096581,0.535809
5000,41.000000,12.580000,0.000000,0.092842,0.504735
