generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.540000,11.680000,0.301370,0.145193,0.403966
500,36.140000,12.600000,0.152381,0.122977,0.467854
1000,32.880000,12.600000,0.098413,0.110343,0.490680
1500,36.060000,12.720000,0.050314,0.102903,0.511282
2000,33.180000,12.000000,0.043333,0.121104,0.485209
2500,34.740000,12.020000,0.019967,0.111107,0.495070
3000,42.380000,12.180000,0.013136,0.101155,0.504983
3500,31.420000,12.380000,0.003231,0.099613,0.500872
4000,34.760000,12.960000,0.000000,0.082090,0.527886
4500,42.540000,12.420000,0.000000,0.099724,0.502922
5000,34.260000,12.340000,0.000000,0.092749,0.502413
