generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.780000,11.240000,0.213523,0.137272,0.418127
500,37.840000,12.040000,0.106312,0.114738,0.464356
1000,41.760000,12.640000,0.050633,0.103963,0.501411
1500,44.120000,12.400000,0.038710,0.105094,0.493566
2000,42.620000,12.000000,0.036667,0.110329,0.489063
2500,35.440000,12.560000,0.028662,0.109343,0.500903
3000,39.680000,12.420000,0.022544,0.114358,0.498980
3500,43.980000,12.620000,0.015848,0.106326,0.511751
4000,38.300000,12.720000,0.009434,0.098055,0.524686
4500,37.140000,12.600000,0.003175,0.092862,0.512511
5000,44.780000,12.840000,0.000000,0.098469,0.528061
