generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.960000,11.700000,0.242735,0.149827,0.429774
500,38.480000,12.520000,0.153355,0.118853,0.468261
1000,39.540000,13.120000,0.088415,0.098101,0.512318
1500,43.740000,12.320000,0.045455,0.114837,0.492638
2000,33.780000,12.120000,0.029703,0.106399,0.480224
2500,36.900000,12.340000,0.016207,0.109345,0.499081
3000,38.160000,12.700000,0.009449,0.102478,0.515673
3500,39.780000,12.840000,0.009346,0.087110,0.526372
4000,40.440000,12.260000,0.006525,0.095166,0.498497
4500,34.980000,12.520000,0.003195,0.094807,0.507508
5000,41.420000,12.760000,0.003135,0.096411,0.527212
