generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.340000,11.080000,0.216606,0.147931,0.395329
500,41.040000,12.560000,0.121019,0.120641,0.467886
1000,42.860000,12.180000,0.072250,0.118487,0.471100
1500,43.140000,12.440000,0.035370,0.107269,0.498563
2000,43.620000,12.860000,0.021773,0.089749,0.523026
2500,39.360000,12.220000,0.006547,0.109754,0.503019
3000,38.320000,12.260000,0.006525,0.098493,0.497200
3500,43.440000,12.480000,0.000000,0.096779,0.510768
4000,39.320000,12.400000,0.000000,0.096937,0.509779
4500,39.020000,12.600000,0.000000,0.090905,0.518372
5000,36.120000,12.120000,0.000000,0.079313,0.495697
