generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.320000,11.740000,0.262351,0.142645,0.407586
500,33.580000,12.680000,0.129338,0.115593,0.475652
1000,41.760000,12.920000,0.074303,0.112093,0.511140
1500,36.060000,12.400000,0.045161,0.102699,0.495968
2000,32.560000,12.260000,0.029364,0.105316,0.496521
2500,36.140000,12.140000,0.019769,0.112465,0.493911
3000,39.980000,12.020000,0.013311,0.108905,0.482539
3500,39.340000,12.260000,0.003263,0.108384,0.501122
4000,41.160000,12.580000,0.003180,0.100920,0.513660
4500,35.880000,12.860000,0.003110,0.099487,0.533473
5000,37.300000,12.160000,0.003289,0.082927,0.502314
