generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.140000,12.520000,0.277955,0.132784,0.447159
500,43.900000,13.440000,0.175595,0.113399,0.506063
1000,39.160000,12.940000,0.105100,0.111277,0.495037
1500,41.040000,13.020000,0.064516,0.106879,0.516684
2000,37.560000,13.120000,0.039634,0.096760,0.512558
2500,40.720000,12.920000,0.021672,0.101931,0.516281
3000,39.100000,12.840000,0.012461,0.096516,0.524619
3500,43.760000,12.440000,0.003215,0.091751,0.512330
4000,45.540000,12.840000,0.003115,0.099799,0.528995
4500,33.240000,12.800000,0.000000,0.103761,0.526070
5000,44.460000,12.720000,0.000000,0.106665,0.519904
