generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.800000,12.260000,0.221860,0.132870,0.437355
500,40.340000,12.660000,0.145340,0.121317,0.469219
1000,37.420000,12.600000,0.098413,0.112163,0.487348
1500,35.600000,13.120000,0.060976,0.106132,0.510663
2000,44.900000,12.620000,0.034865,0.098357,0.506569
2500,45.480000,12.360000,0.022654,0.099326,0.510053
3000,40.940000,12.240000,0.009804,0.090805,0.504174
3500,36.580000,12.480000,0.006410,0.104887,0.509292
4000,41.060000,12.660000,0.006319,0.094817,0.514752
4500,39.500000,12.280000,0.000000,0.095371,0.494588
5000,39.380000,12.700000,0.000000,0.091833,0.520300
