generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.320000,12.460000,0.237560,0.125396,0.449289
500,38.660000,13.200000,0.133333,0.115496,0.501619
1000,31.600000,13.020000,0.079877,0.100745,0.504221
1500,44.080000,13.060000,0.052067,0.098561,0.520547
2000,31.680000,12.820000,0.028081,0.098345,0.520005
2500,31.580000,12.340000,0.009724,0.107139,0.498744
3000,34.200000,11.840000,0.006757,0.102941,0.473231
3500,40.520000,11.760000,0.006803,0.093506,0.470457
4000,36.940000,12.240000,0.000000,0.095128,0.503826
4500,41.680000,12.540000,0.000000,0.076252,0.517228
5000,41.980000,12.020000,0.000000,0.100959,0.491841
