generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.720000,11.360000,0.235915,0.138703,0.410711
500,41.360000,12.340000,0.106969,0.118261,0.478609
1000,39.220000,12.640000,0.066456,0.103543,0.496904
1500,42.240000,12.860000,0.034215,0.103114,0.516991
2000,41.640000,12.760000,0.025078,0.111559,0.514673
2500,43.240000,12.580000,0.015898,0.097441,0.506268
3000,41.560000,12.340000,0.012966,0.101302,0.499830
3500,39.640000,12.360000,0.009709,0.105453,0.496314
4000,36.480000,12.660000,0.006319,0.099917,0.518315
4500,35.480000,12.140000,0.000000,0.106654,0.496084
5000,36.520000,12.160000,0.000000,0.108635,0.500654
