generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.580000,10.920000,0.216117,0.147342,0.408128
500,36.920000,12.380000,0.138934,0.125513,0.472494
1000,35.520000,12.480000,0.064103,0.111973,0.488641
1500,44.440000,12.560000,0.035032,0.108369,0.497673
2000,37.560000,12.480000,0.025641,0.106956,0.489746
2500,30.800000,12.640000,0.015823,0.097658,0.512252
3000,41.480000,12.260000,0.003263,0.107708,0.497130
3500,41.680000,11.920000,0.003356,0.106939,0.489431
4000,43.740000,11.520000,0.000000,0.101914,0.464935
4500,38.480000,11.780000,0.000000,0.107352,0.479550
5000,43.080000,12.400000,0.000000,0.098684,0.502028
