generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.280000,11.980000,0.237062,0.132027,0.431223
500,36.680000,12.420000,0.125604,0.119710,0.480729
1000,37.980000,12.340000,0.081037,0.116003,0.473696
1500,39.320000,12.500000,0.054400,0.104152,0.502037
2000,39.560000,12.640000,0.031646,0.099406,0.507081
2500,41.760000,12.080000,0.019868,0.107158,0.486440
3000,37.020000,12.120000,0.019802,0.108534,0.488223
3500,40.160000,12.100000,0.009917,0.112682,0.490242
4000,40.400000,11.980000,0.006678,0.110689,0.481892
4500,45.280000,11.660000,0.006861,0.103526,0.481207
5000,41.020000,11.980000,0.006678,0.109778,0.487763
