generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.420000,12.000000,0.240000,0.142710,0.423549
500,41.720000,12.860000,0.130638,0.113461,0.488769
1000,38.000000,12.720000,0.075472,0.104011,0.497247
1500,34.260000,12.300000,0.045528,0.112649,0.490936
2000,33.820000,12.480000,0.022436,0.101950,0.509809
2500,34.460000,13.040000,0.015337,0.090045,0.530133
3000,40.720000,11.900000,0.000000,0.105460,0.478911
3500,36.460000,11.720000,0.000000,0.091657,0.486808
4000,32.420000,12.060000,0.000000,0.106447,0.489296
4500,43.100000,12.020000,0.000000,0.100718,0.491443
5000,37.860000,12.120000,0.000000,0.101631,0.491783
